,genes,logFC,logCPM,PValue,FDR,log10p,sig
5746,Migut.D01166.v2.0,0.474210002,5.954191861,0.205042004,0.413218724,0.688157163,FALSE
18388,Migut.K00216.v2.0,0.380216217,5.195919348,0.205047543,0.413218724,0.68814543,FALSE
11571,Migut.G00421.v2.0,0.254044692,5.04338284,0.205098939,0.413236064,0.688036586,FALSE
22671,Migut.M00927.v2.0,0.624003344,4.183864197,0.205475702,0.413908813,0.687239528,FALSE
5239,Migut.D00659.v2.0,0.560083776,4.31955278,0.205609176,0.414091307,0.686957506,FALSE
27392,Migut.O00233.v2.0,-0.405692224,5.217121427,0.205782926,0.414330247,0.686590661,FALSE
6659,Migut.D02079.v2.0,-0.382756425,4.681978436,0.205813627,0.414330247,0.686525874,FALSE
7523,Migut.E00344.v2.0,-0.392144955,5.36314589,0.205893773,0.414397435,0.686356788,FALSE
25111,Migut.N01328.v2.0,-0.272415787,5.145803109,0.205954348,0.414397435,0.686229034,FALSE
5676,Migut.D01096.v2.0,0.283055447,6.074406978,0.205975737,0.414397435,0.686183935,FALSE
14311,Migut.H01809.v2.0,-0.289278315,5.982830033,0.206115549,0.41458037,0.685889245,FALSE
21108,Migut.L01419.v2.0,-0.342124236,4.752805413,0.206152525,0.41458037,0.685811341,FALSE
8230,Migut.E01051.v2.0,-0.818518226,4.017703752,0.206196682,0.414582836,0.685718326,FALSE
16167,Migut.I01106.v2.0,-0.393778171,4.986252078,0.206249834,0.414603381,0.685606393,FALSE
15816,Migut.I00755.v2.0,-0.395391024,4.363624503,0.206361781,0.414691652,0.685370732,FALSE
4747,Migut.D00167.v2.0,-0.313761958,8.159222132,0.206379629,0.414691652,0.685333172,FALSE
18160,Migut.J01883.v2.0,-0.272073603,5.775058932,0.206447852,0.414742439,0.685189632,FALSE
18571,Migut.K00399.v2.0,0.365484991,7.096051678,0.206686784,0.415086013,0.684687293,FALSE
10282,Migut.F01274.v2.0,0.64095185,4.153345952,0.206786475,0.415086013,0.68447787,FALSE
1084,Migut.A01084.v2.0,0.333436042,6.593693664,0.206808243,0.415086013,0.684432155,FALSE
18278,Migut.K00106.v2.0,0.259698138,4.751052386,0.206809128,0.415086013,0.684430297,FALSE
24253,Migut.N00470.v2.0,0.240928434,5.767952649,0.206833788,0.415086013,0.684378514,FALSE
23475,Migut.M01731.v2.0,0.394656252,5.033951576,0.206912587,0.415098739,0.684213089,FALSE
17691,Migut.J01414.v2.0,-0.732236503,4.623476367,0.206926098,0.415098739,0.684184731,FALSE
21197,Migut.L01508.v2.0,-0.355327545,5.23218292,0.20754992,0.416112811,0.682877429,FALSE
4453,Migut.C01285.v2.0,0.492358499,5.976260415,0.207556794,0.416112811,0.682863046,FALSE
19509,Migut.K01337.v2.0,-0.257410555,6.315940164,0.207596981,0.416112811,0.682778966,FALSE
22689,Migut.M00945.v2.0,0.373433949,4.138673047,0.207603968,0.416112811,0.682764349,FALSE
27135,Migut.N03352.v2.0,-0.423102803,5.268273414,0.2077089,0.416236739,0.682544895,FALSE
12246,Migut.G01096.v2.0,0.936022659,7.573667548,0.207860015,0.416384712,0.682229045,FALSE
18645,Migut.K00473.v2.0,-0.34849689,4.953166595,0.207868975,0.416384712,0.682210325,FALSE
20934,Migut.L01245.v2.0,-0.341416209,4.739685613,0.208105059,0.416771165,0.681717361,FALSE
14206,Migut.H01704.v2.0,-0.286324008,5.641005345,0.208153475,0.416781694,0.681616334,FALSE
3593,Migut.C00425.v2.0,0.331543408,4.999423947,0.208436702,0.417259411,0.681025807,FALSE
27743,Migut.O00584.v2.0,0.42092988,4.220044109,0.208478478,0.417259411,0.680938773,FALSE
9293,Migut.F00285.v2.0,-0.275742474,6.230098885,0.208585571,0.417276521,0.680715737,FALSE
13546,Migut.H01044.v2.0,0.420123929,4.38339625,0.208623961,0.417276521,0.680635814,FALSE
21724,Migut.L02035.v2.0,0.416030995,5.558799463,0.208652304,0.417276521,0.680576816,FALSE
155,Migut.A00155.v2.0,0.365922637,11.16129197,0.208659865,0.417276521,0.680561077,FALSE
6527,Migut.D01947.v2.0,-1.434837278,7.566473166,0.208746784,0.417363911,0.680380207,FALSE
18538,Migut.K00366.v2.0,-0.411154995,6.839847044,0.209241239,0.418265918,0.679352716,FALSE
13307,Migut.H00805.v2.0,0.505219569,5.568634621,0.209353077,0.41840287,0.679120651,FALSE
6809,Migut.D02229.v2.0,-0.265697898,6.301354777,0.209472892,0.418555704,0.678872171,FALSE
1935,Migut.B00690.v2.0,0.296959866,6.056255693,0.210059013,0.419640027,0.677658679,FALSE
26889,Migut.N03106.v2.0,-0.308071281,4.935308431,0.210238351,0.419793507,0.677288058,FALSE
11977,Migut.G00827.v2.0,0.934800089,7.585090299,0.210254048,0.419793507,0.677255635,FALSE
20990,Migut.L01301.v2.0,0.40011111,6.473909975,0.210266252,0.419793507,0.677230427,FALSE
19053,Migut.K00881.v2.0,0.255799058,5.046807786,0.21045097,0.420075447,0.676849069,FALSE
9017,Migut.F00009.v2.0,-0.261883552,6.297084501,0.210560919,0.420208058,0.676622233,FALSE
18425,Migut.K00253.v2.0,0.247310074,7.181373987,0.210722546,0.420397815,0.676288995,FALSE
3961,Migut.C00793.v2.0,-0.231280558,6.236693539,0.210779874,0.420397815,0.676170859,FALSE
6650,Migut.D02070.v2.0,-0.308538815,5.253862879,0.210803572,0.420397815,0.676122034,FALSE
14713,Migut.H02211.v2.0,-0.364304489,5.59635322,0.210856135,0.420397815,0.676013757,FALSE
25816,Migut.N02033.v2.0,0.271550152,4.927215952,0.210977476,0.420397815,0.675763908,FALSE
18855,Migut.K00683.v2.0,-0.33951987,5.709990022,0.210979861,0.420397815,0.675758997,FALSE
2955,Migut.B01710.v2.0,0.360548957,5.305451146,0.210986485,0.420397815,0.675745363,FALSE
12997,Migut.H00495.v2.0,-0.305267735,5.712707959,0.211004267,0.420397815,0.675708761,FALSE
21043,Migut.L01354.v2.0,-0.35437414,5.577142928,0.211135308,0.420529427,0.675439134,FALSE
25179,Migut.N01396.v2.0,-0.521578852,4.164311175,0.211157419,0.420529427,0.675393655,FALSE
2247,Migut.B01002.v2.0,0.357853031,5.455479759,0.211459371,0.420976823,0.674773063,FALSE
1548,Migut.B00303.v2.0,-0.371443225,5.142762227,0.211478245,0.420976823,0.674734302,FALSE
1909,Migut.B00664.v2.0,-0.323269519,5.532309793,0.211512845,0.420976823,0.674663253,FALSE
15189,Migut.I00128.v2.0,0.659790229,3.985976976,0.211814273,0.42148989,0.674044778,FALSE
24255,Migut.N00472.v2.0,-0.546957535,5.968439039,0.21189524,0.421564139,0.6738788,FALSE
17153,Migut.J00876.v2.0,-0.30737501,6.042529776,0.211956162,0.421598488,0.673753953,FALSE
26880,Migut.N03097.v2.0,-0.357483179,4.754449448,0.212196131,0.421905209,0.673262538,FALSE
26022,Migut.N02239.v2.0,-0.356467935,5.634508203,0.212197743,0.421905209,0.67325924,FALSE
26667,Migut.N02884.v2.0,-0.390280505,5.916662952,0.21233865,0.422098464,0.672970949,FALSE
24750,Migut.N00967.v2.0,-0.408234399,4.173482931,0.21301528,0.42335636,0.671589244,FALSE
13177,Migut.H00675.v2.0,-0.341596292,5.07451762,0.213088245,0.423414234,0.671440508,FALSE
12707,Migut.H00205.v2.0,0.251557636,8.187911138,0.213484021,0.423862291,0.670634626,FALSE
16380,Migut.J00103.v2.0,-0.363459946,4.684262295,0.213488163,0.423862291,0.670626199,FALSE
7748,Migut.E00569.v2.0,0.261351465,4.990515528,0.21355467,0.423862291,0.670490926,FALSE
1995,Migut.B00750.v2.0,0.329220784,4.567153346,0.213565877,0.423862291,0.670468138,FALSE
11333,Migut.G00183.v2.0,-0.37854983,5.35767352,0.213655267,0.423862291,0.670286396,FALSE
23602,Migut.M01858.v2.0,-0.396422888,4.518322108,0.213685241,0.423862291,0.670225472,FALSE
14153,Migut.H01651.v2.0,-0.282633632,6.034110399,0.213697547,0.423862291,0.670200464,FALSE
4936,Migut.D00356.v2.0,0.28167427,4.269415742,0.213716678,0.423862291,0.670161586,FALSE
13188,Migut.H00686.v2.0,0.330858902,4.400513214,0.213774875,0.423862291,0.670043338,FALSE
10759,Migut.F01751.v2.0,-0.662401098,4.359593944,0.213777116,0.423862291,0.670038786,FALSE
4804,Migut.D00224.v2.0,-0.258912099,5.510483519,0.213836657,0.423862291,0.669917843,FALSE
26735,Migut.N02952.v2.0,-0.282124783,4.875244352,0.213840435,0.423862291,0.669910171,FALSE
25025,Migut.N01242.v2.0,0.407035216,7.464476706,0.214036742,0.424164338,0.669511668,FALSE
21658,Migut.L01969.v2.0,-0.314414037,5.068074712,0.214284294,0.424567794,0.66900966,FALSE
1432,Migut.B00187.v2.0,-0.325778413,4.855057964,0.214507631,0.424923117,0.668557252,FALSE
3541,Migut.C00373.v2.0,-0.387127831,4.131436752,0.214675039,0.425049732,0.66821845,FALSE
23785,Migut.N00002.v2.0,-0.212628792,5.363631032,0.214695511,0.425049732,0.668177037,FALSE
2465,Migut.B01220.v2.0,0.366668627,5.144053337,0.214703593,0.425049732,0.668160688,FALSE
13615,Migut.H01113.v2.0,0.43268955,5.384289455,0.214846783,0.425221903,0.667871144,FALSE
5914,Migut.D01334.v2.0,-0.972905089,4.95797556,0.214948549,0.425221903,0.667665482,FALSE
26464,Migut.N02681.v2.0,-0.737088536,5.440381537,0.214955075,0.425221903,0.667652297,FALSE
9945,Migut.F00937.v2.0,0.355409569,4.573542395,0.21496669,0.425221903,0.66762883,FALSE
10549,Migut.F01541.v2.0,0.230951078,4.910152047,0.215012153,0.425224732,0.667536991,FALSE
11819,Migut.G00669.v2.0,0.251559855,7.676862925,0.215068154,0.425248396,0.667423892,FALSE
11567,Migut.G00417.v2.0,-0.375667905,4.169956478,0.215118471,0.425260813,0.667322298,FALSE
1912,Migut.B00667.v2.0,0.591057447,4.423114258,0.215252835,0.425439343,0.667051119,FALSE
18348,Migut.K00176.v2.0,-0.260801889,4.773095037,0.21537887,0.425476857,0.666796905,FALSE
15581,Migut.I00520.v2.0,0.786796294,3.976553229,0.215381882,0.425476857,0.666790833,FALSE
11699,Migut.G00549.v2.0,-0.881627518,3.769476331,0.215417621,0.425476857,0.666718774,FALSE
16197,Migut.I01136.v2.0,-0.214413617,5.528273914,0.215448051,0.425476857,0.66665743,FALSE
862,Migut.A00862.v2.0,0.246361753,6.67126674,0.215528812,0.425549322,0.666494666,FALSE
27103,Migut.N03320.v2.0,0.296303471,4.944852696,0.215597774,0.425598467,0.666355728,FALSE
9800,Migut.F00792.v2.0,0.324348349,4.521582114,0.215711584,0.425627179,0.666126533,FALSE
2969,Migut.B01724.v2.0,-0.36988424,7.951624477,0.215730004,0.425627179,0.666089449,FALSE
7308,Migut.E00129.v2.0,-0.591552053,5.834756197,0.215744542,0.425627179,0.666060183,FALSE
3835,Migut.C00667.v2.0,-0.222306344,5.408330792,0.216037501,0.426067529,0.665470856,FALSE
24421,Migut.N00638.v2.0,-0.393349263,5.589691158,0.216055989,0.426067529,0.66543369,FALSE
16945,Migut.J00668.v2.0,0.33613432,4.997076159,0.216354539,0.426569168,0.664833988,FALSE
1950,Migut.B00705.v2.0,0.251531994,5.417173041,0.216506876,0.426782384,0.664528307,FALSE
441,Migut.A00441.v2.0,-0.25484305,4.199359618,0.216586717,0.426852638,0.664368182,FALSE
26493,Migut.N02710.v2.0,0.367255079,5.795477688,0.21685691,0.427297935,0.663826735,FALSE
21990,Migut.M00246.v2.0,-0.265135477,9.01896837,0.217017771,0.427510412,0.663504701,FALSE
24954,Migut.N01171.v2.0,-0.275383239,7.899420866,0.217053283,0.427510412,0.663433642,FALSE
21374,Migut.L01685.v2.0,-0.512001565,9.689911727,0.217162796,0.427605654,0.663214576,FALSE
9937,Migut.F00929.v2.0,-0.281650249,4.207651554,0.217211519,0.427605654,0.663117148,FALSE
9090,Migut.F00082.v2.0,0.493104728,4.549056882,0.217234477,0.427605654,0.663071248,FALSE
24665,Migut.N00882.v2.0,-0.244891339,7.520084916,0.21743016,0.427903618,0.662680215,FALSE
