"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"2228","Migut.B00983.v2.0",0.0179286278676013,5.40387414620282,0.91834265429243,0.965639700838632,0.0369952435239912,FALSE
"4846","Migut.D00266.v2.0",-0.0235191687659697,5.77126490022131,0.918561588699498,0.965692571122251,0.0368917193411694,FALSE
"9224","Migut.F00216.v2.0",-0.027150381376632,4.90578977871373,0.918592933450243,0.965692571122251,0.0368768998449079,FALSE
"21774","Migut.M00030.v2.0",0.0265788878319705,4.99839914068619,0.918777518353777,0.9657313587771,0.0367896401360794,FALSE
"20461","Migut.L00772.v2.0",-0.0214506528161678,8.85928011000718,0.918829835812777,0.9657313587771,0.0367649110407091,FALSE
"3871","Migut.C00703.v2.0",-0.0185398100065049,5.36022306082543,0.918998499558143,0.965803516185981,0.0366851976826059,FALSE
"5851","Migut.D01271.v2.0",-0.0850409991991026,3.98543533832114,0.919377426693765,0.966008401469577,0.0365061636079916,FALSE
"23774","Migut.M02030.v2.0",0.0227627034396591,6.45608376274377,0.919393519509877,0.966008401469577,0.0364985617680231,FALSE
"5492","Migut.D00912.v2.0",-0.0291853962647283,5.16180691042418,0.91955816277136,0.966076281318867,0.0364207960922584,FALSE
"21444","Migut.L01755.v2.0",0.0341075019590363,4.99781569028149,0.919731801116743,0.966153595494875,0.0363387968676104,FALSE
"26952","Migut.N03169.v2.0",0.0191320207912484,6.97389721535756,0.919946163770582,0.96627366799353,0.0362375872864916,FALSE
"27428","Migut.O00269.v2.0",0.0399967752441205,5.22317388848333,0.920257039387158,0.966495076602695,0.0360908517891405,FALSE
"16660","Migut.J00383.v2.0",-0.0346959773898119,4.15672565121544,0.92039189281389,0.96653159078988,0.0360272154289681,FALSE
"23965","Migut.N00182.v2.0",0.0293995333759719,5.49873336410482,0.92075031985423,0.966802852977308,0.0358581216059269,FALSE
"19153","Migut.K00981.v2.0",0.0301633299560776,6.47001511120932,0.92086992579884,0.966808497703552,0.0358017101910951,FALSE
"7492","Migut.E00313.v2.0",-0.0238086596828473,4.59515621968384,0.921125437661337,0.966808497703552,0.0356812241194618,FALSE
"3758","Migut.C00590.v2.0",0.0309625247951811,5.25898002865163,0.921140212820475,0.966808497703552,0.0356742579470412,FALSE
"6584","Migut.D02004.v2.0",0.0214048294156289,8.680903629772,0.921309778520017,0.966808497703552,0.0355943193346661,FALSE
"5448","Migut.D00868.v2.0",-0.0275980878117501,5.0335517887382,0.921355924492309,0.966808497703552,0.0355725672164175,FALSE
"7998","Migut.E00819.v2.0",0.0183599392130043,5.59197993246268,0.921356384422263,0.966808497703552,0.0355723504218151,FALSE
"13328","Migut.H00826.v2.0",-0.0433838347710759,6.15495093530046,0.921584022709654,0.966942297621375,0.0354650631191934,FALSE
"27512","Migut.O00353.v2.0",-0.022165418860547,5.69327299089054,0.9219648247519,0.967236753137328,0.0352856480435096,FALSE
"24183","Migut.N00400.v2.0",-0.0201636148171925,4.68231250379773,0.922120879359406,0.967295386918725,0.0352121442416788,FALSE
"18143","Migut.J01866.v2.0",0.0211410009402787,5.24178821176596,0.922474759088484,0.967561501956933,0.0350455082459322,FALSE
"20833","Migut.L01144.v2.0",0.0296165213610846,4.74720660367427,0.922698021496683,0.967690572718666,0.0349404106275508,FALSE
"739","Migut.A00739.v2.0",-0.0418255138840893,3.74121598019369,0.922816269093642,0.967709491870702,0.0348847575457086,FALSE
"1495","Migut.B00250.v2.0",0.0151767622944495,7.99543431635099,0.923366319559701,0.968105864072823,0.0346259706947063,FALSE
"7548","Migut.E00369.v2.0",0.0306982951018784,4.70231717033665,0.923394751369449,0.968105864072823,0.0346125983334632,FALSE
"9542","Migut.F00534.v2.0",0.0231185042303491,5.17973421867467,0.92362729993006,0.968244554431675,0.0345032389924523,FALSE
"22409","Migut.M00665.v2.0",0.0199343994224498,6.34699264245947,0.924191104186921,0.968532003605329,0.0342382161041843,FALSE
"24207","Migut.N00424.v2.0",0.0275066630694683,4.61483579173023,0.924325622112678,0.968532003605329,0.0341750082444498,FALSE
"24399","Migut.N00616.v2.0",-0.0277822402107787,5.28592066767155,0.924357545760833,0.968532003605329,0.0341600091743243,FALSE
"11266","Migut.G00116.v2.0",-0.0559887830320007,4.28849444250256,0.924514301854189,0.968532003605329,0.0340863660966821,FALSE
"9685","Migut.F00677.v2.0",0.0383721708235113,5.1559855550768,0.924601841677562,0.968532003605329,0.0340452458432044,FALSE
