,genes,logFC,logCPM,PValue,FDR,log10p,sig
3945,Migut.C00777.v2.0,-0.219782976,6.400408784,0.240837055,0.433749243,0.618276692,FALSE
18199,Migut.K00027.v2.0,-0.200695629,6.561102444,0.24099551,0.43395369,0.617991048,FALSE
17184,Migut.J00907.v2.0,-0.304789044,8.711008222,0.241050288,0.433971408,0.617892345,FALSE
10518,Migut.F01510.v2.0,0.28788058,4.28238575,0.241119791,0.434015623,0.617767142,FALSE
18700,Migut.K00528.v2.0,0.442579365,4.244975425,0.241190526,0.434062041,0.617639755,FALSE
8283,Migut.E01104.v2.0,-0.32495608,5.264181881,0.241432546,0.434416638,0.617204186,FALSE
17295,Migut.J01018.v2.0,0.238631257,4.560773175,0.241819618,0.435032052,0.616508468,FALSE
15044,Migut.H02542.v2.0,0.283404055,6.60958903,0.241933574,0.435078002,0.616303859,FALSE
18855,Migut.K00683.v2.0,-0.288735996,5.709990022,0.241935267,0.435078002,0.616300821,FALSE
23182,Migut.M01438.v2.0,0.284617392,6.300702469,0.242081348,0.435259649,0.616038671,FALSE
23537,Migut.M01793.v2.0,-0.216148001,4.121015712,0.242315472,0.4355995,0.615618854,FALSE
6255,Migut.D01675.v2.0,0.539338069,5.685923589,0.242463476,0.435784438,0.615353673,FALSE
1679,Migut.B00434.v2.0,-1.35355418,3.642707598,0.242864211,0.436423462,0.614636479,FALSE
17639,Migut.J01362.v2.0,-0.375079914,6.381638523,0.242980674,0.43655151,0.614428268,FALSE
