"genes","logFC","logCPM","PValue","FDR"
"5536","Migut.D00956.v2.0",-0.335385988810941,6.91523075035032,0.0576123409256088,0.232010999298834
"1950","Migut.B00705.v2.0",0.380505564251669,5.41717304077686,0.0577199890590782,0.232347617483751
"17700","Migut.J01423.v2.0",-0.862675832204169,3.8720095885885,0.057783424829284,0.232501043544028
"7204","Migut.E00025.v2.0",-0.571731458266253,4.5623690685947,0.0578240911746129,0.232501043544028
"11114","Migut.F02106.v2.0",0.328923710832949,4.68494471617607,0.0578303310130223,0.232501043544028
"18177","Migut.K00005.v2.0",-0.403550054825121,7.91531488748369,0.0578651786787965,0.23254433229344
"19499","Migut.K01327.v2.0",0.397343560444693,7.0118396438691,0.0579244749485998,0.232667128055068
"18392","Migut.K00220.v2.0",0.461349440935733,4.27704735800476,0.0579439207799979,0.232667128055068
"5833","Migut.D01253.v2.0",-0.944229565927714,6.47373770707071,0.0580853183739429,0.233137954919853
"26932","Migut.N03149.v2.0",-0.47388410899902,5.11444952022564,0.0581239394460458,0.233196046211244
"11433","Migut.G00283.v2.0",-0.359198595873269,5.66574878720114,0.0581594723337367,0.233241704454691
"18278","Migut.K00106.v2.0",-0.366595647796229,4.75105238644062,0.0582470007191527,0.233483406116028
"19902","Migut.L00213.v2.0",0.596938526402511,3.97110838325552,0.0582944336374549,0.233483406116028
"17639","Migut.J01362.v2.0",-0.659318418286957,6.38163852261549,0.0583094389314789,0.233483406116028
"19432","Migut.K01260.v2.0",0.845633911849938,4.08438067851068,0.0583164518537703,0.233483406116028
"1100","Migut.A01100.v2.0",-0.660903945957743,4.18427022850879,0.0584414294278545,0.233886814747116
"18203","Migut.K00031.v2.0",-0.536568647916535,4.83056400886549,0.0585470703291734,0.234179593015639
"11985","Migut.G00835.v2.0",-0.466230431269731,5.58688467736568,0.0585630855475581,0.234179593015639
"15065","Migut.I00004.v2.0",0.280091410008507,4.172108352676,0.0587317918808622,0.234707316017153
"5179","Migut.D00599.v2.0",-0.855141297013713,5.40913627216247,0.0587436660260389,0.234707316017153
"11644","Migut.G00494.v2.0",-0.374192717582282,6.87462049823437,0.0588125933150046,0.234885530869727
"14683","Migut.H02181.v2.0",0.412326536044422,5.62358120413802,0.0590252061372813,0.235637211933743
"15188","Migut.I00127.v2.0",0.735475226593487,7.22686388956078,0.0592000773557083,0.236237664059535
"7635","Migut.E00456.v2.0",-0.716580153754126,8.89744014423671,0.0592372141657703,0.236288218586883
"12977","Migut.H00475.v2.0",-0.659866716833464,5.64314127444653,0.0592850770008012,0.236381498181972
"12760","Migut.H00258.v2.0",-0.479562104899581,5.66844390514735,0.0594251040814618,0.236775085483776
"7018","Migut.D02438.v2.0",-0.636717444742446,4.57000344802543,0.0594328266762631,0.236775085483776
"79","Migut.A00079.v2.0",0.397035121322256,5.19422386950339,0.0594753510792736,0.236846789844349
"22098","Migut.M00354.v2.0",-0.798738953135208,5.13221797938458,0.0595261258046001,0.236951276543703
"11312","Migut.G00162.v2.0",0.425189396307806,6.06137729618097,0.059665266143321,0.237031330618406
"4699","Migut.D00119.v2.0",-0.453387951301106,5.28253350522818,0.0596694654587966,0.237031330618406
"4327","Migut.C01159.v2.0",-0.444830777756868,6.0253266193412,0.059697860235963,0.237031330618406
"22180","Migut.M00436.v2.0",0.405089197770961,5.2801808814225,0.0597006049906586,0.237031330618406
"7753","Migut.E00574.v2.0",0.458718496634956,4.81774558385309,0.0597063935191728,0.237031330618406
"18243","Migut.K00071.v2.0",0.308022215828274,5.25517839244338,0.0597095032585342,0.237031330618406
"19615","Migut.K01443.v2.0",-0.39720987438522,5.69178298212402,0.0597180519203252,0.237031330618406
"4454","Migut.C01286.v2.0",0.465702650615582,6.24351797973763,0.059754166997292,0.237077235288763
"9821","Migut.F00813.v2.0",0.42752455142343,5.30777310177492,0.0598240834979184,0.237257155786201
"21767","Migut.M00023.v2.0",0.575697195481902,4.23460846554149,0.0598500489065396,0.237262693879496
"2056","Migut.B00811.v2.0",-0.640350292173954,11.1545743616238,0.0598764332559376,0.237269887547226
"8190","Migut.E01011.v2.0",0.61001001972743,3.81920247136069,0.0599902115944284,0.237623245843886
"22402","Migut.M00658.v2.0",0.504000004395601,4.03179977127248,0.0600368907117773,0.2377106410839
"18153","Migut.J01876.v2.0",-1.00674078996064,6.78870554334476,0.0602422637849746,0.238426041545697
"7273","Migut.E00094.v2.0",0.818994711316465,4.93139117964709,0.0602732082234379,0.238450787305916
"8817","Migut.E01638.v2.0",-0.37991402168121,4.7896300470667,0.0603067595340947,0.23848582179392
"17688","Migut.J01411.v2.0",-0.396079403602408,5.78695479422552,0.060348068054244,0.238527961765176
"13923","Migut.H01421.v2.0",-0.785154365821026,4.11539407293686,0.0603668156315718,0.238527961765176
"486","Migut.A00486.v2.0",-0.434492723402428,4.89647816957458,0.0605336319824171,0.23908927773178
"7197","Migut.E00018.v2.0",-0.42645189022399,6.61202092776799,0.0606478505227243,0.239430837957228
"5532","Migut.D00952.v2.0",0.381868023975311,5.96619573792677,0.0606696966429883,0.239430837957228
"24050","Migut.N00267.v2.0",-0.449239600296894,4.63845192639403,0.060772476955754,0.239738484461485
"17966","Migut.J01689.v2.0",0.587488254579747,5.87759319614458,0.0608950439171513,0.240059067848641
"11536","Migut.G00386.v2.0",0.487321404099931,5.6799684242953,0.0609034603116052,0.240059067848641
"25493","Migut.N01710.v2.0",0.389792016721032,6.26169672725275,0.0609352187055101,0.24008625338193
"24441","Migut.N00658.v2.0",1.8979841984436,5.99376926008985,0.0610260657542626,0.24034613254034
"2393","Migut.B01148.v2.0",-0.477439258602311,5.39404734441205,0.0611930638451485,0.240905592153526
"17193","Migut.J00916.v2.0",-0.540333456245518,5.90029943542942,0.0612431731180686,0.241004614018414
"25112","Migut.N01329.v2.0",0.718640580759442,5.51841910005391,0.0614342182785807,0.241489793174285
"6912","Migut.D02332.v2.0",1.48176919056524,4.03855124761415,0.0614387752774606,0.241489793174285
"5027","Migut.D00447.v2.0",0.685245194862376,5.45772518130714,0.0614582985605291,0.241489793174285
"4127","Migut.C00959.v2.0",0.4728632437433,5.29276920098638,0.0614664918320797,0.241489793174285
"25581","Migut.N01798.v2.0",0.609658927376064,3.9849863363383,0.0615209114782548,0.2415098564771
"12803","Migut.H00301.v2.0",-0.458160424323086,5.27156474180131,0.0615216161265058,0.2415098564771
"23065","Migut.M01321.v2.0",-0.518087073476578,7.28703349686956,0.0616651340315238,0.241935373791871
"1888","Migut.B00643.v2.0",0.484562752311045,5.17793408226484,0.0616868628768445,0.241935373791871
"15126","Migut.I00065.v2.0",-0.428871041561221,5.37532545109713,0.0617051698922416,0.241935373791871
"26896","Migut.N03113.v2.0",-0.432970309041554,5.99953473305254,0.0618910887560755,0.242565845826876
"3055","Migut.B01810.v2.0",0.696150837316023,5.10476802514035,0.0619921141901524,0.242863223827303
"26448","Migut.N02665.v2.0",-0.332132761385874,8.23315580614855,0.062056515334998,0.243016937789974
"500","Migut.A00500.v2.0",-0.552227346722922,9.15990409209863,0.0621710241857333,0.243301158142902
"11346","Migut.G00196.v2.0",0.383547496979565,6.42842921398927,0.0621794820644798,0.243301158142902
"11818","Migut.G00668.v2.0",-0.443344463360867,6.6146363518456,0.0622863989098714,0.243609809191998
"2447","Migut.B01202.v2.0",0.538662963054121,5.89970889329996,0.0623088152329123,0.243609809191998
"17625","Migut.J01348.v2.0",-0.377320949628795,6.62801999197917,0.0624355744934707,0.244006613874321
"10862","Migut.F01854.v2.0",0.585519490093658,5.23506399900223,0.0625613835334761,0.244399385429927
"16440","Migut.J00163.v2.0",-0.468028505886103,5.04943597349136,0.0626242996404888,0.244546244087424
"3148","Migut.B01903.v2.0",0.64159669108917,5.68844536359419,0.062737143401987,0.24479929910886
"23887","Migut.N00104.v2.0",-0.341247830098831,7.90770223931602,0.0627533801693284,0.24479929910886
"24234","Migut.N00451.v2.0",-0.436638047489364,4.72209166302843,0.0627651511435784,0.24479929910886
"13430","Migut.H00928.v2.0",-0.378150178445717,5.22421542828783,0.0630012931499389,0.245619845572412
"5112","Migut.D00532.v2.0",0.424244919488203,5.02484963274692,0.0630408091919386,0.245619845572412
"25379","Migut.N01596.v2.0",-0.343025473959365,5.77688361261044,0.0630518377523049,0.245619845572412
"14568","Migut.H02066.v2.0",2.31393973910809,3.49087707493221,0.0631333077126688,0.245838045395662
"17788","Migut.J01511.v2.0",0.418775583976241,4.44046331364942,0.0631626196373143,0.24585305031743
"24753","Migut.N00970.v2.0",-0.476700233710079,5.96579254034279,0.0632146075956409,0.245956271374337
"17884","Migut.J01607.v2.0",1.3406261618759,4.42071276769355,0.0633125484466935,0.246162203154044
"23835","Migut.N00052.v2.0",0.471215712160279,4.48719483550886,0.0633185163751315,0.246162203154044
"21301","Migut.L01612.v2.0",0.427537983705836,5.17786880954572,0.0633514772523071,0.246191233732607
"12708","Migut.H00206.v2.0",0.592636012415185,4.15696796737763,0.0635198690372583,0.246746329562672
"7296","Migut.E00117.v2.0",0.690185543252966,4.12442950489725,0.0635693675878249,0.246839317569612
"2446","Migut.B01201.v2.0",0.411432577532863,4.4797255743732,0.0636021525160086,0.246867358057514
"7486","Migut.E00307.v2.0",-0.454399236251346,7.54389935668876,0.0636505998629932,0.246956144185185
"4803","Migut.D00223.v2.0",0.676271584098821,6.33045610034428,0.0637250952439333,0.247145881434001
"7503","Migut.E00324.v2.0",2.15187036986366,3.84949509280655,0.0638804621441687,0.247648985518361
"7243","Migut.E00064.v2.0",0.534556424089235,5.50020358153225,0.0639219804949072,0.247710499855265
"22638","Migut.M00894.v2.0",0.326403055928187,4.66425239829497,0.0639909755146452,0.247878399737236
"20527","Migut.L00838.v2.0",-0.397655559487489,7.57516890418324,0.0641209064995719,0.248217469392888
"11473","Migut.G00323.v2.0",0.678861889728235,8.51131102471321,0.0641299146872999,0.248217469392888
"4411","Migut.C01243.v2.0",0.482803375697138,3.99278648779743,0.0641774947737175,0.248302110188217
"22872","Migut.M01128.v2.0",1.74762914069002,5.47748558595079,0.0642667087013293,0.248547699611028
"22993","Migut.M01249.v2.0",-1.35876980890237,3.82187260096767,0.0643532850491838,0.24870134434962
"10507","Migut.F01499.v2.0",0.446973454888231,4.05821040098518,0.0643579434120016,0.24870134434962
"17041","Migut.J00764.v2.0",0.621664259951206,3.97532698264472,0.0643880294998897,0.248718080352174
"1626","Migut.B00381.v2.0",-0.631628595229481,5.65438468100708,0.0645856654218359,0.249381755689192
"11399","Migut.G00249.v2.0",0.461577286061839,6.75223371961939,0.0647150761919672,0.249781571057485
"3127","Migut.B01882.v2.0",0.562493123281103,4.8066788537015,0.0647727837635733,0.249904423813355
"23320","Migut.M01576.v2.0",0.67995968999393,4.09190256926142,0.0649164290980251,0.250358608546177
"10231","Migut.F01223.v2.0",-0.479677268554721,5.29347930091706,0.0650772036738826,0.250878465420632
"25611","Migut.N01828.v2.0",1.76822716787086,8.38079151588166,0.0651180122490211,0.250935612246128
"8309","Migut.E01130.v2.0",0.468865997956868,5.81688441751214,0.0651679109721549,0.251027728862425
"8768","Migut.E01589.v2.0",0.383102497964779,6.80698925911223,0.0652892787565553,0.251394962102095
"5469","Migut.D00889.v2.0",-0.424032259075452,7.43228328851215,0.0653380627228427,0.251482531572137
"24574","Migut.N00791.v2.0",0.508439779202035,5.10333304682908,0.0654027682264035,0.251631287953139
"7673","Migut.E00494.v2.0",-0.651300004260257,7.06042260358522,0.0654505491408728,0.251652296015143
"28056","Migut.O00897.v2.0",0.67038181275136,3.9014658768182,0.0654603466490669,0.251652296015143
"5873","Migut.D01293.v2.0",-0.42912542901921,6.96477929573997,0.0655168824839386,0.251769412712851
"6844","Migut.D02264.v2.0",0.517131893594453,5.73723850789159,0.0655438672048377,0.251772921876339
"24042","Migut.N00259.v2.0",-0.440111908298932,5.59797100433411,0.0655803531191722,0.251812910565346
"22005","Migut.M00261.v2.0",-0.382250011432485,7.90934539482994,0.0657244687477871,0.252265975634889
"1952","Migut.B00707.v2.0",-0.454426844594173,6.91487757404404,0.0658235485348696,0.252545891220197
"13964","Migut.H01462.v2.0",0.746545767250092,5.2562210487624,0.0658997717669881,0.252555671644598
"6809","Migut.D02229.v2.0",0.334501916589288,6.3013547773904,0.0659142608979017,0.252555671644598
"26809","Migut.N03026.v2.0",0.383313616499171,5.72308698955691,0.0659147848445493,0.252555671644598
"4436","Migut.C01268.v2.0",0.693254530903645,4.94748674559682,0.0659307081097683,0.252555671644598
"1931","Migut.B00686.v2.0",-0.559532750881614,10.450058537489,0.0661526869617681,0.253305510701743
"18209","Migut.K00037.v2.0",0.396222662483711,4.82958516881205,0.0662202438257164,0.253463691884639
"10198","Migut.F01190.v2.0",-0.368018418492957,7.55822629850027,0.066327034643528,0.253771859569156
"24698","Migut.N00915.v2.0",-2.21547874411585,4.49930918783565,0.0664429011712156,0.2541144937071
"6162","Migut.D01582.v2.0",0.424007461490699,5.53197977508424,0.0665456253456681,0.254406612812002
"1663","Migut.B00418.v2.0",1.32683680870369,5.21320565574568,0.0665849861753843,0.254412859958611
"10195","Migut.F01187.v2.0",-0.602743245298417,4.09726936163109,0.0666086682020458,0.254412859958611
"19896","Migut.L00207.v2.0",0.375707583287094,6.52706742899208,0.0666262941736902,0.254412859958611
"21273","Migut.L01584.v2.0",-0.530810463204771,4.24562576563345,0.0666844959267219,0.254534457377215
"20571","Migut.L00882.v2.0",0.731701169277067,5.16803451800431,0.066771890869004,0.254685101252368
"8503","Migut.E01324.v2.0",0.401513357522012,5.25814580965162,0.0667767087471261,0.254685101252368
"11760","Migut.G00610.v2.0",-0.534960529263616,5.66052751124421,0.0668122702562465,0.25472013180599
"9212","Migut.F00204.v2.0",0.398076622927974,5.7628668182802,0.066945331131827,0.255126701949508
"11642","Migut.G00492.v2.0",-1.66241012690055,4.95087736479175,0.0670929580406359,0.255511047127221
"5724","Migut.D01144.v2.0",-0.659320219349453,4.66205106701,0.0670991007056675,0.255511047127221
"10002","Migut.F00994.v2.0",0.345699583175792,5.98150723971406,0.0671391875716051,0.255552144578754
"8809","Migut.E01630.v2.0",0.494245546282034,4.28061591854022,0.067162818985283,0.255552144578754
"5596","Migut.D01016.v2.0",-0.526409853639426,8.64112312646052,0.0673823354206718,0.256286417155347
"10380","Migut.F01372.v2.0",-0.651053051211125,6.14744369034924,0.0674711337719517,0.256423956917232
"11647","Migut.G00497.v2.0",0.686085705040321,4.57016901108652,0.0674716034510393,0.256423956917232
"20940","Migut.L01251.v2.0",0.450280582880521,4.92626266718824,0.0675202497039522,0.256507888037398
"11187","Migut.G00037.v2.0",-0.368935760929077,5.35334395118422,0.0676382558965712,0.256849405384624
"16328","Migut.J00051.v2.0",0.344958235839024,5.78534280464204,0.0676633413377326,0.256849405384624
"3786","Migut.C00618.v2.0",0.496334952484775,7.87897814664901,0.0676979148270226,0.256879671310238
"2213","Migut.B00968.v2.0",-1.24863277115235,4.88419909848347,0.0677454001123539,0.256882807260219
"9123","Migut.F00115.v2.0",0.668696039110009,5.69184623799135,0.0677612418522675,0.256882807260219
"7186","Migut.E00007.v2.0",-0.764117120049351,6.19525925473782,0.0677877195464231,0.256882807260219
"4504","Migut.C01336.v2.0",0.478335330116875,6.78743880446123,0.067805144010179,0.256882807260219
"17909","Migut.J01632.v2.0",-0.858401849009458,5.18987716537219,0.0679492023539517,0.25706731626657
"17316","Migut.J01039.v2.0",-0.367500633120065,7.63008937374994,0.067989918360287,0.25706731626657
"25042","Migut.N01259.v2.0",0.452060518506165,6.25987584612795,0.067998245904757,0.25706731626657
"9771","Migut.F00763.v2.0",0.662042523642342,4.05873670782471,0.068008136684654,0.25706731626657
"24236","Migut.N00453.v2.0",-0.585955693969194,4.89228325518278,0.0680240246205176,0.25706731626657
"14763","Migut.H02261.v2.0",0.334613977392417,6.25889768590427,0.0680378057009572,0.25706731626657
"6441","Migut.D01861.v2.0",0.653567085785554,4.08914825507953,0.0680401843613288,0.25706731626657
"19148","Migut.K00976.v2.0",-0.340852717639739,9.94038282226776,0.068096767833361,0.257180479846213
"18616","Migut.K00444.v2.0",0.302628129480363,5.16666185241658,0.068187838721334,0.257423752358062
"13936","Migut.H01434.v2.0",0.525185255551461,4.70859979974394,0.0682251176171809,0.257463837760499
"4663","Migut.D00083.v2.0",-0.507361650721227,12.4527924645917,0.0682992735512208,0.257628221302134
"26364","Migut.N02581.v2.0",0.59210628934979,4.53628865271981,0.0683302253307236,0.257628221302134
"26083","Migut.N02300.v2.0",0.600581780172662,5.29175550491247,0.0683487110879223,0.257628221302134
"17836","Migut.J01559.v2.0",-0.769875623226397,7.10834590200726,0.068457466443747,0.257937476959526
"18733","Migut.K00561.v2.0",0.319838105136075,6.56967115899476,0.0685948030167164,0.25829558304782
"23419","Migut.M01675.v2.0",-0.456308503363733,6.09055288414418,0.0686136699823327,0.25829558304782
"6645","Migut.D02065.v2.0",0.496438743816878,5.11959603444385,0.0686327499327645,0.25829558304782
"22895","Migut.M01151.v2.0",-0.361153672323659,6.48070893160425,0.0686846040217636,0.258350674330944
"1071","Migut.A01071.v2.0",-0.694889462699458,8.06756546610117,0.0687065842746711,0.258350674330944
"25664","Migut.N01881.v2.0",0.914029139512352,3.9434083226756,0.0687452206577329,0.258350674330944
"385","Migut.A00385.v2.0",-0.427814290625279,6.36661818468634,0.0687543991954569,0.258350674330944
"1951","Migut.B00706.v2.0",-0.518576840833873,5.00267012475982,0.0688053411586347,0.258441532309971
"12779","Migut.H00277.v2.0",0.879305612409484,4.29060034689305,0.0688418780603253,0.258478233448119
"15598","Migut.I00537.v2.0",-0.48800602966648,5.33177066753342,0.068911411453185,0.258567776163695
"1766","Migut.B00521.v2.0",0.363518672858359,7.01333173002584,0.0689192767780213,0.258567776163695
"14966","Migut.H02464.v2.0",0.475556494668024,4.44867108618835,0.0689565660530297,0.258579783108244
"5422","Migut.D00842.v2.0",0.857259886485293,6.30449416914737,0.0689760299561807,0.258579783108244
"2570","Migut.B01325.v2.0",-0.654941982051758,5.69223812131594,0.0690442308637264,0.258735016473033
"23080","Migut.M01336.v2.0",-0.529402144459974,10.7464140772407,0.069291188990707,0.259559740916702
"5914","Migut.D01334.v2.0",-1.40167692804731,4.95797555968771,0.0694042155406155,0.259882322402375
"25995","Migut.N02212.v2.0",-0.491804986696662,4.62407001735735,0.0694650941589563,0.259910090075544
"23219","Migut.M01475.v2.0",-0.664444724315454,8.72459851194799,0.06946545950968,0.259910090075544
"16018","Migut.I00957.v2.0",-0.53007286656381,4.70881864977896,0.0695366224715992,0.260075586060509
"15226","Migut.I00165.v2.0",-0.49277262160364,5.09744266904869,0.0696152006391726,0.260268676954119
"11900","Migut.G00750.v2.0",0.542258750018214,4.20631252218337,0.0696753658726235,0.260308275607606
"7284","Migut.E00105.v2.0",-0.566442368709362,6.03810727848816,0.0696797030595074,0.260308275607606
"7634","Migut.E00455.v2.0",1.83826097778325,4.34707457302849,0.0697397236735205,0.260431752326059
"4584","Migut.D00004.v2.0",-0.497657129757786,7.21105607249506,0.069824488263668,0.260463377151535
"26200","Migut.N02417.v2.0",-0.57665000703724,4.75446554758157,0.0698284219664861,0.260463377151535
"2841","Migut.B01596.v2.0",-0.453322558243805,4.78887813362931,0.0698355118504373,0.260463377151535
"13788","Migut.H01286.v2.0",0.402096388560047,4.86465133032066,0.069856078163247,0.260463377151535
"23310","Migut.M01566.v2.0",1.3448047657477,3.99708955641345,0.0700126374844944,0.260946368270074
"12606","Migut.H00104.v2.0",-0.698708640181378,8.10744343039462,0.0700910020020974,0.261137656764759
"15901","Migut.I00840.v2.0",-0.51499214190605,5.47958294394004,0.0701395165776,0.261217628842994
"21624","Migut.L01935.v2.0",0.432340369315393,8.98846552909965,0.0702321765821061,0.261461884831688
"9942","Migut.F00934.v2.0",0.850307082866199,4.5248698241652,0.0702892407216457,0.261573486569916
"18915","Migut.K00743.v2.0",-0.458434649226964,4.14592622505289,0.070363636225484,0.261749474202427
"24584","Migut.N00801.v2.0",-0.432626961955002,5.25479839435188,0.0704540179732025,0.261950622816329
"24927","Migut.N01144.v2.0",-0.387812044321073,9.72327026440003,0.0704719600369495,0.261950622816329
"21606","Migut.L01917.v2.0",-0.416196936283656,4.51774044818072,0.07066700081219,0.262574538993197
"18632","Migut.K00460.v2.0",-0.35027698325331,8.22883157756861,0.0707108327036079,0.26263635054567
"17647","Migut.J01370.v2.0",-0.704741162241673,4.21942062571926,0.0708045507818428,0.262862515443914
"13875","Migut.H01373.v2.0",-0.467681943189318,7.94212203308628,0.0708450387118716,0.262862515443914
"27895","Migut.O00736.v2.0",0.700245250820925,6.25834981687306,0.0708606454345572,0.262862515443914
"16946","Migut.J00669.v2.0",0.506531583448319,5.51823760209979,0.0708806037295177,0.262862515443914
"16526","Migut.J00249.v2.0",0.529956475622031,4.27839114019854,0.0710492450131774,0.263300050991767
"14028","Migut.H01526.v2.0",0.509170475727518,5.76880556407875,0.0710531151376768,0.263300050991767
"17271","Migut.J00994.v2.0",0.478240441414331,7.59275085805098,0.0711749593816262,0.263650396144367
"19533","Migut.K01361.v2.0",-0.654942667644829,6.05259213881674,0.0712974027826898,0.264002691208756
"21041","Migut.L01352.v2.0",0.748096720983177,6.91033031814796,0.0713629309458654,0.264144049116221
"18356","Migut.K00184.v2.0",0.340744931001695,6.37380796511412,0.0713974667856801,0.264170627107016
"885","Migut.A00885.v2.0",2.65007165078181,5.83036627895911,0.0714563063558129,0.264287074101143
"24728","Migut.N00945.v2.0",0.388446669536022,6.38304656177669,0.0714922847533992,0.264318910361247
"2049","Migut.B00804.v2.0",0.47209147845388,4.20578890656891,0.0715316563861294,0.264363262809358
"27153","Migut.N03370.v2.0",-0.754002559994825,7.29934818779842,0.0715817754546604,0.264447285985331
"10528","Migut.F01520.v2.0",0.403910733160891,5.41621019451327,0.0716244046773307,0.26450358545659
"7962","Migut.E00783.v2.0",0.410980258662143,6.0228189277372,0.0717166697617728,0.264678062621469
"16002","Migut.I00941.v2.0",-0.770348876956515,6.24714425744668,0.0717264667992529,0.264678062621469
"19027","Migut.K00855.v2.0",0.49776556630976,4.68711441090566,0.0719637558914953,0.265452250055069
"7624","Migut.E00445.v2.0",-0.569683972802733,5.41664936413353,0.0721760479225971,0.265998652080983
"6328","Migut.D01748.v2.0",0.478690551011164,5.77787572219446,0.072189341609161,0.265998652080983
"15711","Migut.I00650.v2.0",-0.493193482010865,8.47156968438873,0.0721945187019008,0.265998652080983
"7447","Migut.E00268.v2.0",-0.468801320309881,4.56815560867068,0.0722882064264286,0.2662422614264
"19745","Migut.L00056.v2.0",-0.590575779841767,5.01548793875004,0.0723357575358637,0.266268781246114
"10689","Migut.F01681.v2.0",0.456016224775335,4.80060837559034,0.0723505521372895,0.266268781246114
"14800","Migut.H02298.v2.0",-0.438691338619352,4.06208737967588,0.072508524212799,0.266570203951828
"12116","Migut.G00966.v2.0",0.393691665956149,5.99823004510102,0.0725137823939021,0.266570203951828
"10668","Migut.F01660.v2.0",0.819621399502741,4.509205175299,0.0725225769341813,0.266570203951828
"14931","Migut.H02429.v2.0",-0.468812114554198,6.40583246611081,0.0725428700409449,0.266570203951828
"2730","Migut.B01485.v2.0",0.489589537842176,4.59055407652224,0.0726045554988367,0.266695394618587
"14219","Migut.H01717.v2.0",0.479307854228145,5.29229307957005,0.0726696729353183,0.266833091838924
"23471","Migut.M01727.v2.0",-0.439037035762845,10.5564176845353,0.0727110979545508,0.266883722138767
"2710","Migut.B01465.v2.0",-1.20817302165842,4.2421628023084,0.0728211464603494,0.267186098543919
"10859","Migut.F01851.v2.0",0.402833526646915,4.76989370595986,0.0729464759773736,0.267490366682422
"21823","Migut.M00079.v2.0",0.570626598907987,5.76275933845897,0.0729594724905766,0.267490366682422
"25713","Migut.N01930.v2.0",0.345829725653006,5.62605227580751,0.0729914065386011,0.267505887264999
"51","Migut.A00051.v2.0",0.712995064162253,5.38311771232943,0.0730199782607339,0.267509078172954
"26639","Migut.N02856.v2.0",0.56808188650746,4.81721926839131,0.0730956413614124,0.267684720753568
"21102","Migut.L01413.v2.0",-0.542327841874906,6.25401109923863,0.0731561055285009,0.26780459101165
"24634","Migut.N00851.v2.0",-0.46909504311022,5.70008016065755,0.0732375897284419,0.268001289885397
"5121","Migut.D00541.v2.0",0.658636041415182,6.95896707672292,0.0734946208353306,0.268716047760912
"8331","Migut.E01152.v2.0",0.600809381956058,6.95959683415945,0.0735130875613614,0.268716047760912
"9870","Migut.F00862.v2.0",0.513032560575484,5.88786642744027,0.0735163920663073,0.268716047760912
"9337","Migut.F00329.v2.0",0.614633886798723,6.36196257209326,0.0735729630275143,0.268766325927391
"26452","Migut.N02669.v2.0",-0.730915801622565,4.59301158321752,0.0735927481992695,0.268766325927391
"5077","Migut.D00497.v2.0",-0.477436465607437,6.97171205987974,0.0736552924621024,0.268766325927391
"16058","Migut.I00997.v2.0",0.621897662175207,5.66591150607383,0.0736754198112926,0.268766325927391
"18642","Migut.K00470.v2.0",0.449457828094536,5.16796226739712,0.0736938593462955,0.268766325927391
"2251","Migut.B01006.v2.0",0.361511939320633,5.55927303454497,0.0736971348302506,0.268766325927391
"26972","Migut.N03189.v2.0",-0.391437191244756,7.53065086589524,0.0737427553975354,0.268831177377878
"6680","Migut.D02100.v2.0",0.461203168603042,5.04448159392713,0.0738018203425198,0.268944973225552
"27450","Migut.O00291.v2.0",0.503372740513244,6.47648334350206,0.0738777336508824,0.269120058040955
"24831","Migut.N01048.v2.0",0.485422851764335,5.23467823396129,0.0741502017753572,0.270010746057551
"1472","Migut.B00227.v2.0",-0.640507804882619,5.72868872920004,0.0742312763090047,0.270204084174918
"9910","Migut.F00902.v2.0",-0.833510404953212,9.75340167399356,0.0743003493107122,0.270353607118895
"19836","Migut.L00147.v2.0",-0.52400559422736,4.3707519579532,0.0743838828976222,0.270417876432396
"4416","Migut.C01248.v2.0",0.415448713974828,5.05450532739216,0.0743861745950463,0.270417876432396
"26171","Migut.N02388.v2.0",-0.569309737074001,6.03697528595375,0.0744020190204904,0.270417876432396
"503","Migut.A00503.v2.0",-0.574359209576619,4.75261238488206,0.0744568694255891,0.270515420633151
"3349","Migut.C00181.v2.0",-0.898707813352234,5.48410133187773,0.0744923840809494,0.270542667570413
"18690","Migut.K00518.v2.0",-0.400580152763589,4.5368934232448,0.0746365945090646,0.270964508712044
"8161","Migut.E00982.v2.0",-0.521301789702575,4.12401254892751,0.0747325426789211,0.271210884874236
"15794","Migut.I00733.v2.0",-0.647392459661861,5.97796643462785,0.0748595472518581,0.271569739974152
"22242","Migut.M00498.v2.0",0.413009647392962,4.55348785102508,0.0748937124967513,0.271591656620776
"1534","Migut.B00289.v2.0",0.900267388517583,5.2768928760724,0.0751293905910964,0.272344040892725
"1097","Migut.A01097.v2.0",0.712502538634284,6.51224384913803,0.0752540915880226,0.272693719499262
"16289","Migut.J00012.v2.0",-0.373008849335947,6.75629007725411,0.0753162620716854,0.272722547414294
"12755","Migut.H00253.v2.0",-0.500944102725717,5.37041322767306,0.0753185289379644,0.272722547414294
"24033","Migut.N00250.v2.0",0.592004939091688,3.995731128833,0.0754523962652326,0.273104869090461
"18660","Migut.K00488.v2.0",1.19527801538089,4.07107105897526,0.075620515340131,0.27361083425989
"802","Migut.A00802.v2.0",-0.418106259890176,5.69530925656895,0.0756741502090425,0.273702347778548
"3650","Migut.C00482.v2.0",-0.498064015897546,4.21193425719194,0.0757500884456041,0.273874430594983
"21385","Migut.L01696.v2.0",0.46342765678608,8.48855891912212,0.0759612347596505,0.27453504643486
"5934","Migut.D01354.v2.0",-1.09510771190597,5.61697703797139,0.0761492465163615,0.27511158758268
"23382","Migut.M01638.v2.0",0.445355432059006,5.33691319357757,0.0761929208775722,0.275166431157335
