"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"25686","Migut.N01903.v2.0",-0.156573513772533,4.81211411044698,0.495618900858398,0.999879839883994,0.304852139781883,FALSE
"26714","Migut.N02931.v2.0",0.160897784160903,7.22883888004363,0.495709419119978,0.999879839883994,0.304772828859693,FALSE
"22265","Migut.M00521.v2.0",-0.177447901967904,6.85144401240892,0.49574201814988,0.999879839883994,0.304744269561124,FALSE
"15600","Migut.I00539.v2.0",-0.173862802576531,4.9144677032806,0.495887028968655,0.999879839883994,0.304617251501212,FALSE
"2269","Migut.B01024.v2.0",-0.276795523717408,4.34590867672437,0.496135474188772,0.999879839883994,0.304399719358413,FALSE
"18209","Migut.K00037.v2.0",0.171072739569726,4.82958516881205,0.496138036351723,0.999879839883994,0.304397476563016,FALSE
"24783","Migut.N01000.v2.0",0.126409219151962,8.02140044589568,0.496351953026795,0.999879839883994,0.304210264935687,FALSE
"20921","Migut.L01232.v2.0",0.150740357749307,8.77992897850609,0.496355950494763,0.999879839883994,0.304206767273839,FALSE
"14402","Migut.H01900.v2.0",-0.300589799761698,4.2838808745015,0.496501408729634,0.999879839883994,0.304079514937707,FALSE
"11235","Migut.G00085.v2.0",0.174334222871327,4.3072012566102,0.496671660779626,0.999879839883994,0.303930619384981,FALSE
"3539","Migut.C00371.v2.0",0.249199541801219,10.2822858313424,0.496776780687483,0.999879839883994,0.303838711251281,FALSE
"17049","Migut.J00772.v2.0",-0.186247450651165,5.23076363460768,0.496873997240714,0.999879839883994,0.303753730463886,FALSE
"24822","Migut.N01039.v2.0",0.160232291480416,6.55101738179225,0.4969061908952,0.999879839883994,0.303725592397404,FALSE
"9685","Migut.F00677.v2.0",-0.273774938935286,5.1559855550768,0.497650269801644,0.999879839883994,0.303075756141281,FALSE
"11328","Migut.G00178.v2.0",-0.135795219019845,7.49317553018864,0.497675204066796,0.999879839883994,0.303053996799131,FALSE
"21842","Migut.M00098.v2.0",-0.203960343406337,8.02753901026054,0.497708585642774,0.999879839883994,0.303024867463492,FALSE
"19442","Migut.K01270.v2.0",-0.348337404586632,3.84770045814233,0.49771594220628,0.999879839883994,0.303018448262745,FALSE
"23711","Migut.M01967.v2.0",-0.285662348287059,4.89257371653048,0.497890991981962,0.999879839883994,0.302865731061188,FALSE
"6462","Migut.D01882.v2.0",-0.195222474860347,4.44103857045104,0.497918231259108,0.999879839883994,0.302841971755725,FALSE
"26301","Migut.N02518.v2.0",-0.3317115668964,6.38269382510542,0.497959659512454,0.999879839883994,0.302805838687605,FALSE
"19258","Migut.K01086.v2.0",-0.354799426673718,7.87799289986739,0.497974124835824,0.999879839883994,0.302793222969135,FALSE
"25301","Migut.N01518.v2.0",0.313675569833267,8.82378873715748,0.497990001010181,0.999879839883994,0.302779377219597,FALSE
"12726","Migut.H00224.v2.0",-0.190229573628661,4.98647954744024,0.49810371061035,0.999879839883994,0.302680222990369,FALSE
"19744","Migut.L00055.v2.0",-0.159012197429148,4.92490219897677,0.498143654008539,0.999879839883994,0.302645397909677,FALSE
"510","Migut.A00510.v2.0",-0.187578199796649,5.3691836826294,0.498211642129674,0.999879839883994,0.302586128157201,FALSE
"28091","Migut.O00932.v2.0",-0.19357916037356,4.30946743243156,0.498296319252402,0.999879839883994,0.302512320804611,FALSE
"12891","Migut.H00389.v2.0",-0.17504993203036,5.28685890461635,0.498472150808876,0.999879839883994,0.302359100316991,FALSE
"721","Migut.A00721.v2.0",0.170374944899258,7.35002950978775,0.498557675394963,0.999879839883994,0.302284593306429,FALSE
"4798","Migut.D00218.v2.0",0.211867808866216,4.85371248203621,0.498581336740601,0.999879839883994,0.302263982355054,FALSE
"22003","Migut.M00259.v2.0",-0.172527816902489,7.53672587219462,0.49880260440292,0.999879839883994,0.302071287601547,FALSE
"11938","Migut.G00788.v2.0",0.173759189259991,6.08468939873354,0.498864470493744,0.999879839883994,0.30201742574207,FALSE
"23048","Migut.M01304.v2.0",0.224782604121893,5.28032608418973,0.498867413625538,0.999879839883994,0.302014863558946,FALSE
"2056","Migut.B00811.v2.0",0.255746778334305,11.1545743616238,0.498900185562999,0.999879839883994,0.301986334527502,FALSE
"18512","Migut.K00340.v2.0",-0.200224715333582,5.58024665038121,0.499020829991329,0.999879839883994,0.301881325796481,FALSE
"1333","Migut.B00088.v2.0",0.148533426686969,9.31814413316629,0.499162429677922,0.999879839883994,0.301758110019531,FALSE
"4301","Migut.C01133.v2.0",0.179319225614363,4.19943552363359,0.499777614061122,0.999879839883994,0.301223200605444,FALSE
"6429","Migut.D01849.v2.0",0.249370572061093,5.01444024372165,0.499787563945953,0.999879839883994,0.301214554485766,FALSE
"20527","Migut.L00838.v2.0",0.158184062067532,7.57516890418324,0.499804455710285,0.999879839883994,0.301199876497356,FALSE
"6645","Migut.D02065.v2.0",-0.186937656636417,5.11959603444385,0.499815317588267,0.999879839883994,0.301190438401398,FALSE
"24956","Migut.N01173.v2.0",0.275766906266121,4.51238385230074,0.499939071653366,0.999879839883994,0.301082920578144,FALSE
"6522","Migut.D01942.v2.0",0.44313608168486,4.18117595233293,0.500085286530258,0.999879839883994,0.300955923042255,FALSE
"9559","Migut.F00551.v2.0",0.509846741938106,5.8519991271976,0.500172018337733,0.999879839883994,0.300880608130176,FALSE
"10593","Migut.F01585.v2.0",0.307756917763501,5.44060299919248,0.500180793237939,0.999879839883994,0.300872989036803,FALSE
"208","Migut.A00208.v2.0",-0.235963436390236,4.36223833939511,0.500200907550348,0.999879839883994,0.300855524633204,FALSE
"16673","Migut.J00396.v2.0",-0.160332753466344,5.27114796676028,0.500214844871102,0.999879839883994,0.300843423861137,FALSE
"12175","Migut.G01025.v2.0",-0.208919629586232,4.54443795177288,0.500260065185225,0.999879839883994,0.300804164639922,FALSE
"2361","Migut.B01116.v2.0",0.230155124332585,4.43076014232376,0.500318351893211,0.999879839883994,0.300753566715274,FALSE
"19784","Migut.L00095.v2.0",0.188673066730032,5.54585319706155,0.500502257301296,0.999879839883994,0.300593959480794,FALSE
"26862","Migut.N03079.v2.0",0.217096416450462,4.27201145343615,0.500711581539759,0.999879839883994,0.300412363183398,FALSE
"13466","Migut.H00964.v2.0",0.265779707291545,8.59383787748827,0.500795418311024,0.999879839883994,0.300339653063086,FALSE
"24236","Migut.N00453.v2.0",0.214670444254825,4.89228325518278,0.500851230609816,0.999879839883994,0.30029125481119,FALSE
"25353","Migut.N01570.v2.0",-0.230805461737259,7.65581085347946,0.500862268561108,0.999879839883994,0.300281683768488,FALSE
"22168","Migut.M00424.v2.0",0.487453312860341,3.76133350051476,0.500868736527677,0.999879839883994,0.300276075472098,FALSE
"16191","Migut.I01130.v2.0",0.171046528919232,5.80824841429763,0.500870703400654,0.999879839883994,0.300274370034443,FALSE
"300","Migut.A00300.v2.0",0.186774939365934,6.09660942008767,0.500941552393961,0.999879839883994,0.300212942702695,FALSE
"11585","Migut.G00435.v2.0",0.230420449839462,5.77568777326463,0.500959449724013,0.999879839883994,0.30019742677514,FALSE
"22490","Migut.M00746.v2.0",0.143042454092323,6.401128153991,0.500991781607653,0.999879839883994,0.300169398347767,FALSE
"11632","Migut.G00482.v2.0",0.154541863843966,6.59798314212031,0.501080434181048,0.999879839883994,0.300092554936832,FALSE
