"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"404","Migut.A00404.v2.0",-0.501737687367448,5.96055479943591,0.0139308330870479,0.0807018926944342,1.85602291126524,FALSE
"25876","Migut.N02093.v2.0",0.526552371608143,5.77031449008726,0.0139589508355566,0.080816299891469,1.85514722236123,FALSE
"21515","Migut.L01826.v2.0",-0.498004847615992,4.91859412692416,0.0140047556605313,0.0810329091754048,1.85372446386352,FALSE
"18617","Migut.K00445.v2.0",-0.892848895672278,6.67538340185299,0.0140230361154348,0.0810900956687147,1.85315794746576,FALSE
"7909","Migut.E00730.v2.0",-0.623856254868835,5.90513311013462,0.014041529142931,0.0811484422102241,1.8525855943305,FALSE
"3783","Migut.C00615.v2.0",-1.33060715795114,5.27584463377151,0.0140924084763931,0.0813937731199328,1.85101477703831,FALSE
"4855","Migut.D00275.v2.0",-0.572873379553618,6.31428467826554,0.014109232913408,0.0814422368468508,1.85049659719745,FALSE
"27072","Migut.N03289.v2.0",1.34997263930575,5.24952886064864,0.014126219199874,0.0814915763519612,1.84997405898269,FALSE
"14604","Migut.H02102.v2.0",-0.703424850316335,6.90848327343673,0.0141456856461309,0.081527019319537,1.84937599729752,FALSE
"26510","Migut.N02727.v2.0",-0.979224740410635,4.2762723213503,0.0141492476317225,0.081527019319537,1.84926665258339,FALSE
"22542","Migut.M00798.v2.0",0.410543712701376,7.72658518684924,0.0141634436918625,0.0815601524939275,1.84883113968709,FALSE
"13972","Migut.H01470.v2.0",-0.472534558775244,5.41528636497085,0.0141919486341336,0.0816290005620428,1.84795796938049,FALSE
"11215","Migut.G00065.v2.0",0.68929736557338,5.25190897811329,0.0141971401019316,0.0816290005620428,1.84779913188742,FALSE
"24639","Migut.N00856.v2.0",0.607701513366835,7.34496333810203,0.0142007580971556,0.0816290005620428,1.84768847050263,FALSE
"8995","Migut.E01816.v2.0",1.01839932333575,4.18711211616422,0.0142484614738617,0.0818544868846414,1.84623202754915,FALSE
"22522","Migut.M00778.v2.0",-0.73713929061429,5.13516814926342,0.0142713127119368,0.081937019535775,1.84553607752797,FALSE
"4671","Migut.D00091.v2.0",1.32204666211273,7.47410196741566,0.0142927407193711,0.0820112876571401,1.84488448463307,FALSE
